日期,ETF代號,股票代號,股票名稱,股數,持股比例(%)
2026-07-30,00982A,2472,立隆電,2383000.0,1.23
2026-07-30,00982A,3711,日月光投控,1032000.0,1.21
2026-07-30,00982A,7769,鴻勁,95000.0,1.15
2026-07-30,00982A,2316,楠梓電,3528000.0,1.13
2026-07-30,00982A,6274,台燿,458000.0,1.1
2026-07-30,00982A,3036,文曄,2404000.0,1.04
2026-07-30,00982A,1785,光洋科,4500000.0,1.01
2026-07-30,00982A,2327,國巨*,844000.0,1.0
2026-07-30,00982A,5274,信驊,30900.0,0.94
2026-07-30,00982A,2376,技嘉,1074000.0,0.81
2026-07-30,00982A,8996,高力,382000.0,0.77
2026-07-30,00982A,6278,台表科,2311000.0,0.74
2026-07-30,00982A,2351,順德,1733000.0,0.53
2026-07-30,00982A,3529,力旺,93000.0,0.45
2026-07-30,00982A,6239,力成,700000.0,0.38
2026-07-30,00982A,2451,創見,530000.0,0.34
2026-07-30,00982A,2885,元大金,2128420.0,0.31
2026-07-30,00982A,6187,萬潤,91000.0,0.19
2026-07-30,00982A,3231,緯創,300000.0,0.12
2026-07-30,00982A,6177,達麗,194350.0,0.02
2026-07-30,00982A,3443,創意,1000.0,0.01
2026-07-30,00982A,6831,邁科,4000.0,0.0
2026-07-30,00982A,2368,金像電,2000.0,0.0
2026-07-30,00982A,8046,南電,1000.0,0.0
2026-07-30,00982A,4441,振大環球,4000.0,0.0
2026-07-30,00982A,1519,華城,600.0,0.0
2026-07-30,00982A,8358,金居,1000.0,0.0
2026-07-30,00982A,3706,神達,1400.0,0.0
2026-07-30,00982A,2886,兆豐金,1000.0,0.0
2026-07-30,00982A,2881,富邦金,250.0,0.0
