日期,ETF代號,股票代號,股票名稱,股數,持股比例(%)
2026-05-11,00981A,6147,頎邦,1000.0,0.0
2026-05-11,00981A,5347,世界,1000.0,0.0
2026-05-11,00980A,2330,台灣積體電路製造,607000.0,7.89
2026-05-11,00980A,2308,台達電子工業,459000.0,5.99
2026-05-11,00980A,2454,聯發科技,188000.0,4.24
2026-05-11,00980A,2383,台光電子材料,134000.0,3.78
2026-05-11,00980A,7769,鴻勁精密,86000.0,3.19
2026-05-11,00980A,2345,智邦科技,208000.0,3.13
2026-05-11,00980A,2360,致茂電子,228000.0,3.13
2026-05-11,00980A,2382,廣達電腦,1445000.0,2.89
2026-05-11,00980A,2317,鴻海精密工業,1905000.0,2.79
2026-05-11,00980A,3017,奇鋐科技,184000.0,2.73
2026-05-11,00980A,2408,南亞科技,1510000.0,2.64
2026-05-11,00980A,2059,川湖科技,82000.0,2.63
2026-05-11,00980A,6669,緯穎科技服務,83000.0,2.58
2026-05-11,00980A,2368,金像電子（股）公司,299000.0,2.43
2026-05-11,00980A,8210,勤誠興業,268000.0,2.42
2026-05-11,00980A,5274,信驊科技,23000.0,2.38
2026-05-11,00980A,8299,群聯電子,150000.0,2.33
2026-05-11,00980A,3665,貿聯控股（BizLink Holding In,130336.0,2.2
2026-05-11,00980A,6515,穎崴科技,37000.0,2.17
2026-05-11,00980A,6223,旺矽科技,71000.0,2.06
2026-05-11,00980A,2344,華邦電子,2892000.0,1.98
2026-05-11,00980A,6274,台燿科技,222000.0,1.88
2026-05-11,00980A,6805,富世達,148000.0,1.72
2026-05-11,00980A,3711,日月光投資控股,536000.0,1.67
2026-05-11,00980A,3443,創意電子,50000.0,1.67
2026-05-11,00980A,3653,健策精密工業,66000.0,1.54
2026-05-11,00980A,8996,高力熱處理工業,203000.0,1.25
2026-05-11,00980A,3037,欣興電子,240000.0,1.2
2026-05-11,00980A,3036,文曄科技,693000.0,1.07
2026-05-11,00980A,3081,聯亞光電工業,65000.0,1.05
2026-05-11,00980A,6584,南俊國際,260000.0,1.04
2026-05-11,00980A,3231,緯創資通,1127000.0,0.91
2026-05-11,00980A,3533,嘉澤端子工業,54000.0,0.89
2026-05-11,00980A,2891,中國信託金融控股,2614000.0,0.84
2026-05-11,00980A,3189,景碩科技,280000.0,0.82
2026-05-11,00980A,6442,光紅建聖,71000.0,0.81
2026-05-11,00980A,6831,邁科科技,224000.0,0.77
2026-05-11,00980A,3044,健鼎科技,253000.0,0.72
2026-05-11,00980A,3293,鈊象電子,129000.0,0.55
2026-05-11,00980A,1477,聚陽實業,369000.0,0.47
2026-05-11,00980A,2376,技嘉科技,225000.0,0.42
2026-05-11,00980A,1519,華城電機,72000.0,0.39
2026-05-11,00980A,2548,華固建設,470000.0,0.35
2026-05-11,00980A,2884,玉山金融控股,1833622.0,0.34
2026-05-11,00980A,5904,寶雅國際,92450.0,0.31
2026-05-11,00980A,4915,致伸科技,547000.0,0.23
2026-05-11,00980A,3264,欣銓科技,158000.0,0.21
2026-05-11,00980A,5434,崇越科技,54000.0,0.14
2026-05-11,00982A,2330,台積電,1728000.0,8.49
2026-05-11,00982A,5536,聖暉*,3502000.0,6.46
2026-05-11,00982A,6669,緯穎,513000.0,5.73
2026-05-11,00982A,2383,台光電,510000.0,5.2
2026-05-11,00982A,2454,聯發科,573000.0,4.46
2026-05-11,00982A,3105,穩懋,4118000.0,4.35
2026-05-11,00982A,2345,智邦,797000.0,4.06
2026-05-11,00982A,3264,欣銓,8430000.0,4.05
2026-05-11,00982A,6139,亞翔,2533000.0,3.88
2026-05-11,00982A,2360,致茂,799000.0,3.82
2026-05-11,00982A,2308,台達電,766000.0,3.62
2026-05-11,00982A,6257,矽格,7010000.0,3.17
2026-05-11,00982A,6223,旺矽,288000.0,3.11
2026-05-11,00982A,6147,頎邦,7068000.0,3.0
2026-05-11,00982A,2059,川湖,246000.0,2.81
2026-05-11,00982A,4958,臻鼎-KY,2770000.0,2.38
2026-05-11,00982A,6488,環球晶,1235000.0,2.13
2026-05-11,00982A,3491,昇達科,563000.0,2.0
2026-05-11,00982A,1785,光洋科,5096000.0,1.83
2026-05-11,00982A,3017,奇鋐,337000.0,1.77
2026-05-11,00982A,6285,啟碁,3320000.0,1.76
2026-05-11,00982A,2303,聯電,8040000.0,1.58
2026-05-11,00982A,2467,志聖,1329000.0,1.53
2026-05-11,00982A,3583,辛耘,890000.0,1.51
2026-05-11,00982A,6805,富世達,325000.0,1.38
2026-05-11,00982A,3533,嘉澤,199000.0,1.15
2026-05-11,00982A,3030,德律,1197000.0,1.0
2026-05-11,00982A,5289,宜鼎,290000.0,1.0
2026-05-11,00982A,6510,精測,126000.0,0.97
2026-05-11,00982A,6274,台燿,301000.0,0.89
2026-05-11,00982A,8996,高力,389000.0,0.85
2026-05-11,00982A,2404,漢唐,384000.0,0.84
2026-05-11,00982A,2347,聯強,4109000.0,0.72
2026-05-11,00982A,3211,順達,849000.0,0.7
2026-05-11,00982A,2472,立隆電,1315000.0,0.63
2026-05-11,00982A,2313,華通,1148000.0,0.62
2026-05-11,00982A,3131,弘塑,95000.0,0.6
2026-05-11,00982A,2368,金像電,173000.0,0.49
2026-05-11,00982A,3711,日月光投控,388000.0,0.43
2026-05-11,00982A,3665,貿聯-KY,64136.0,0.38
2026-05-11,00982A,4938,和碩,1345000.0,0.24
2026-05-11,00982A,5274,信驊,6000.0,0.22
2026-05-11,00982A,8046,南電,107000.0,0.2
2026-05-11,00982A,6177,達麗,1862350.0,0.19
2026-05-11,00982A,3376,新日興,371000.0,0.16
2026-05-11,00982A,2885,元大金,1150420.0,0.14
2026-05-11,00982A,8464,億豐,148000.0,0.11
2026-05-11,00982A,1319,東陽,355000.0,0.06
2026-05-11,00982A,4441,振大環球,62000.0,0.03
2026-05-11,00982A,3443,創意,1000.0,0.01
2026-05-11,00982A,2548,華固,30600.0,0.01
2026-05-11,00982A,1519,華城,600.0,0.0
2026-05-11,00982A,8358,金居,1000.0,0.0
2026-05-11,00982A,3706,神達,1400.0,0.0
2026-05-11,00982A,2886,兆豐金,1000.0,0.0
2026-05-11,00982A,2881,富邦金,250.0,0.0
